"","File","Tone","Time","Word","Syllable","language","talker","utt","condition","gf"
"1298","GUJ-P8-target11.wav","L",0.88918884179985,"vyaayaam","vyaa","Gujarati","P8","target11","subjFoc","predicate"
"1299","GUJ-P8-target11.wav","H",1.11009088046611,"vyaayaam","yaam","Gujarati","P8","target11","subjFoc","predicate"
"1300","GUJ-P8-target12.wav","L",0.278700246882572,"laavanya","laa","Gujarati","P8","target12","predFoc","subject"
"1301","GUJ-P8-target12.wav","H",0.554180934676811,"laavanya","ya","Gujarati","P8","target12","predFoc","subject"
"1302","GUJ-P8-target12.wav","L",0.845866368811886,"kheDvaanu","kheD","Gujarati","P8","target12","predFoc","predicate"
"1303","GUJ-P8-target12.wav","H",0.979105394280995,"kheDvaanu","vaa","Gujarati","P8","target12","predFoc","predicate"
"1304","GUJ-P8-target13.wav","L",0.36371168419862,"ananyaa","nan","Gujarati","P8","target13","subjFoc","subject"
"1305","GUJ-P8-target13.wav","H",0.545768074580828,"ananyaa","nan","Gujarati","P8","target13","subjFoc","subject"
"1306","GUJ-P8-target13.wav","L",0.77343879715411,"aaraam","aa","Gujarati","P8","target13","subjFoc","predicate"
"1307","GUJ-P8-target13.wav","H",0.990627275541632,"aaraam","raam","Gujarati","P8","target13","subjFoc","predicate"
"1308","GUJ-P8-target14.wav","L",0.322086167800453,"ananyaa","a","Gujarati","P8","target14","predFoc","subject"
"1309","GUJ-P8-target14.wav","H",0.57054110449381,"ananyaa","nan","Gujarati","P8","target14","predFoc","subject"
"1310","GUJ-P8-target14.wav","L",0.814537511080579,"vyaayaam","vyaa","Gujarati","P8","target14","predFoc","predicate"
"1311","GUJ-P8-target14.wav","H",1.02122672809244,"vyaayaam","yaam","Gujarati","P8","target14","predFoc","predicate"
"1312","GUJ-P8-target15.wav","L",0.365756976424774,"laavanya","laa","Gujarati","P8","target15","subjFoc","subject"
"1313","GUJ-P8-target15.wav","H",0.65064679173332,"laavanya","ya","Gujarati","P8","target15","subjFoc","subject"
"1315","GUJ-P8-target16.wav","L",0.445559779266853,"laavanya","laa","Gujarati","P8","target16","predFoc","subject"
"1316","GUJ-P8-target16.wav","H",0.694963886438472,"laavanya","ya","Gujarati","P8","target16","predFoc","subject"
"1317","GUJ-P8-target16.wav","L",0.938275247307809,"nindvaanu","nind","Gujarati","P8","target16","predFoc","predicate"
"1318","GUJ-P8-target16.wav","H",1.07821407555557,"nindvaanu","vaa","Gujarati","P8","target16","predFoc","predicate"
"1319","GUJ-P8-target2.wav","L",0.386331612990125,"laavanya","laa","Gujarati","P8","target2","predFoc","subject"
"1320","GUJ-P8-target2.wav","H",0.654711684829981,"laavanya","ya","Gujarati","P8","target2","predFoc","subject"
"1321","GUJ-P8-target2.wav","L",0.825211965763536,"vyaayaam","vyaa","Gujarati","P8","target2","predFoc","predicate"
"1322","GUJ-P8-target2.wav","H",1.08411979977375,"vyaayaam","yaam","Gujarati","P8","target2","predFoc","predicate"
"1323","GUJ-P8-target3.wav","L",0.213752517553607,"ananyaa","a","Gujarati","P8","target3","subjFoc","subject"
"1324","GUJ-P8-target3.wav","H",0.34934487331264,"ananyaa","nan","Gujarati","P8","target3","subjFoc","subject"
"1325","GUJ-P8-target3.wav","L",0.695143015197381,"nindvaanu","nind","Gujarati","P8","target3","subjFoc","predicate"
"1326","GUJ-P8-target3.wav","H",0.94786132073632,"nindvaanu","vaa","Gujarati","P8","target3","subjFoc","predicate"
"1327","GUJ-P8-target4.wav","L",0.357432050124855,"ananyaa","a","Gujarati","P8","target4","predFoc","subject"
"1328","GUJ-P8-target4.wav","H",0.574584161455556,"ananyaa","nan","Gujarati","P8","target4","predFoc","subject"
"1329","GUJ-P8-target4.wav","L",0.801718673504499,"aaraam","aa","Gujarati","P8","target4","predFoc","predicate"
"1330","GUJ-P8-target4.wav","H",0.947213889831467,"aaraam","raam","Gujarati","P8","target4","predFoc","predicate"
"1331","GUJ-P8-target5.wav","L",0.26506141297215,"laavanya","laa","Gujarati","P8","target5","subjFoc","subject"
"1332","GUJ-P8-target5.wav","H",0.534885088455925,"laavanya","ya","Gujarati","P8","target5","subjFoc","subject"
"1333","GUJ-P8-target5.wav","L",0.807854959855943,"vyaayaam","vyaa","Gujarati","P8","target5","subjFoc","predicate"
"1334","GUJ-P8-target5.wav","H",1.0100462779871,"vyaayaam","yaam","Gujarati","P8","target5","subjFoc","predicate"
"1335","GUJ-P8-target6.wav","L",0.211838346849508,"ananyaa","a","Gujarati","P8","target6","predFoc","subject"
"1336","GUJ-P8-target6.wav","H",0.501579821198856,"ananyaa","yaa","Gujarati","P8","target6","predFoc","subject"
"1337","GUJ-P8-target6.wav","L",0.746312911183256,"nindvaanu","nind","Gujarati","P8","target6","predFoc","predicate"
"1338","GUJ-P8-target6.wav","H",0.930079385826659,"nindvaanu","vaa","Gujarati","P8","target6","predFoc","predicate"
"1339","GUJ-P8-target7.wav","L",0.41720364836549,"laavanya","van","Gujarati","P8","target7","subjFoc","subject"
"1340","GUJ-P8-target7.wav","H",0.655366902497664,"laavanya","ya","Gujarati","P8","target7","subjFoc","subject"
"1341","GUJ-P8-target7.wav","L",0.809203827449904,"aaraam","aa","Gujarati","P8","target7","subjFoc","predicate"
"1342","GUJ-P8-target7.wav","H",0.898708947422117,"aaraam","raam","Gujarati","P8","target7","subjFoc","predicate"
"1343","GUJ-P8-target8.wav","L",0.64138917473649,"ananyaa","nan","Gujarati","P8","target8","predFoc","subject"
"1344","GUJ-P8-target8.wav","H",0.831988649813686,"ananyaa","yaa","Gujarati","P8","target8","predFoc","subject"
"1345","GUJ-P8-target8.wav","L",1.20462135547189,"kheDvaanu","kheD","Gujarati","P8","target8","predFoc","predicate"
"1346","GUJ-P8-target8.wav","H",1.35773260515797,"kheDvaanu","vaa","Gujarati","P8","target8","predFoc","predicate"
"1347","GUJ-P8-target9.wav","L",0.367496390150901,"laavanya","laa","Gujarati","P8","target9","subjFoc","subject"
"1348","GUJ-P8-target9.wav","H",0.613401279205089,"laavanya","ya","Gujarati","P8","target9","subjFoc","subject"
"1349","GUJ-P8-target9.wav","L",0.817487753163823,"nindvaanu","nind","Gujarati","P8","target9","subjFoc","predicate"
"1350","GUJ-P8-target9.wav","H",1.03270621661122,"nindvaanu","vaa","Gujarati","P8","target9","subjFoc","predicate"
"1351","GUJ-P9-target1.wav","L",0.27044072417086,"ananyaa","a","Gujarati","P9","target1","subjFoc","subject"
"1352","GUJ-P9-target1.wav","H",0.659105502759389,"ananyaa","yaa","Gujarati","P9","target1","subjFoc","subject"
"1354","GUJ-P9-target10.wav","L",0.207421256721748,"laavanya","laa","Gujarati","P9","target10","predFoc","subject"
"1355","GUJ-P9-target10.wav","H",0.486205935434318,"laavanya","ya","Gujarati","P9","target10","predFoc","subject"
"1356","GUJ-P9-target10.wav","L",0.652034752944382,"aaraam","aa","Gujarati","P9","target10","predFoc","predicate"
"1357","GUJ-P9-target10.wav","H",0.876409629708543,"aaraam","raam","Gujarati","P9","target10","predFoc","predicate"
"1358","GUJ-P9-target11.wav","L",0.091954397839095,"ananyaa","a","Gujarati","P9","target11","subjFoc","subject"
"1359","GUJ-P9-target11.wav","H",0.473058220469211,"ananyaa","yaa","Gujarati","P9","target11","subjFoc","subject"
"1360","GUJ-P9-target11.wav","L",0.668882310173298,"vyaayaam","vyaa","Gujarati","P9","target11","subjFoc","predicate"
"1361","GUJ-P9-target11.wav","H",0.831927154963398,"vyaayaam","yaam","Gujarati","P9","target11","subjFoc","predicate"
"1362","GUJ-P9-target12.wav","L",0.266112591355081,"laavanya","laa","Gujarati","P9","target12","predFoc","subject"
"1363","GUJ-P9-target12.wav","H",0.499531175119589,"laavanya","ya","Gujarati","P9","target12","predFoc","subject"
"1364","GUJ-P9-target12.wav","L",0.738531469302224,"kheDvaanu","kheD","Gujarati","P9","target12","predFoc","predicate"
"1365","GUJ-P9-target12.wav","H",0.857760670947029,"kheDvaanu","vaa","Gujarati","P9","target12","predFoc","predicate"
"1366","GUJ-P9-target13.wav","L",0.1260148955779,"ananyaa","a","Gujarati","P9","target13","subjFoc","subject"
"1367","GUJ-P9-target13.wav","H",0.468017301307047,"ananyaa","yaa","Gujarati","P9","target13","subjFoc","subject"
"1368","GUJ-P9-target13.wav","L",0.70035332432237,"aaraam","raam","Gujarati","P9","target13","subjFoc","predicate"
"1369","GUJ-P9-target13.wav","H",0.864249308881361,"aaraam","raam","Gujarati","P9","target13","subjFoc","predicate"
"1370","GUJ-P9-target14.wav","L",0.40254250679571,"ananyaa","nan","Gujarati","P9","target14","predFoc","subject"
"1371","GUJ-P9-target14.wav","H",0.689895534100829,"ananyaa","yaa","Gujarati","P9","target14","predFoc","subject"
"1372","GUJ-P9-target14.wav","L",0.94687791624362,"vyaayaam","yaam","Gujarati","P9","target14","predFoc","predicate"
"1373","GUJ-P9-target14.wav","H",1.10106734552929,"vyaayaam","yaam","Gujarati","P9","target14","predFoc","predicate"
"1374","GUJ-P9-target15.wav","L",0.36044698233984,"laavanya","van","Gujarati","P9","target15","subjFoc","subject"
"1375","GUJ-P9-target15.wav","H",0.569614293398932,"laavanya","ya","Gujarati","P9","target15","subjFoc","subject"
"1376","GUJ-P9-target15.wav","L",0.766720618182465,"kheDvaanu","kheD","Gujarati","P9","target15","subjFoc","predicate"
"1377","GUJ-P9-target15.wav","H",0.913709467745356,"kheDvaanu","vaa","Gujarati","P9","target15","subjFoc","predicate"
"1378","GUJ-P9-target16.wav","L",0.326650276155667,"laavanya","van","Gujarati","P9","target16","predFoc","subject"
"1379","GUJ-P9-target16.wav","H",0.512622234214777,"laavanya","ya","Gujarati","P9","target16","predFoc","subject"
"1380","GUJ-P9-target16.wav","L",0.764768562140455,"nindvaanu","nind","Gujarati","P9","target16","predFoc","predicate"
"1381","GUJ-P9-target16.wav","H",0.860563827808591,"nindvaanu","vaa","Gujarati","P9","target16","predFoc","predicate"
"1382","GUJ-P9-target2.wav","L",0.298806350506077,"laavanya","laa","Gujarati","P9","target2","predFoc","subject"
"1383","GUJ-P9-target2.wav","H",0.601681391077656,"laavanya","ya","Gujarati","P9","target2","predFoc","subject"
"1384","GUJ-P9-target2.wav","L",0.841665838329243,"vyaayaam","vyaa","Gujarati","P9","target2","predFoc","predicate"
"1385","GUJ-P9-target2.wav","H",1.06218474948517,"vyaayaam","yaam","Gujarati","P9","target2","predFoc","predicate"
"1386","GUJ-P9-target3.wav","L",0.264115646258503,"ananyaa","a","Gujarati","P9","target3","subjFoc","subject"
"1387","GUJ-P9-target3.wav","H",0.614561030255396,"ananyaa","yaa","Gujarati","P9","target3","subjFoc","subject"
"1388","GUJ-P9-target3.wav","L",0.849136921700951,"nindvaanu","nind","Gujarati","P9","target3","subjFoc","predicate"
"1389","GUJ-P9-target3.wav","H",1.1529918254549,"nindvaanu","nu","Gujarati","P9","target3","subjFoc","predicate"
"1390","GUJ-P9-target4.wav","L",0.165591300707977,"ananyaa","a","Gujarati","P9","target4","predFoc","subject"
"1391","GUJ-P9-target4.wav","H",0.473402062768364,"ananyaa","yaa","Gujarati","P9","target4","predFoc","subject"
"1393","GUJ-P9-target5.wav","L",0.140739767353817,"laavanya","laa","Gujarati","P9","target5","subjFoc","subject"
"1394","GUJ-P9-target5.wav","H",0.54809972160043,"laavanya","ya","Gujarati","P9","target5","subjFoc","subject"
"1395","GUJ-P9-target5.wav","L",0.804641801232841,"vyaayaam","vyaa","Gujarati","P9","target5","subjFoc","predicate"
"1396","GUJ-P9-target5.wav","H",1.03005970110804,"vyaayaam","yaam","Gujarati","P9","target5","subjFoc","predicate"
"1397","GUJ-P9-target6.wav","L",0.180649905583506,"ananyaa","a","Gujarati","P9","target6","predFoc","subject"
"1398","GUJ-P9-target6.wav","H",0.471472470599083,"ananyaa","yaa","Gujarati","P9","target6","predFoc","subject"
"1399","GUJ-P9-target6.wav","L",0.723178550261687,"nindvaanu","nind","Gujarati","P9","target6","predFoc","predicate"
"1400","GUJ-P9-target6.wav","H",0.976585346678769,"nindvaanu","nu","Gujarati","P9","target6","predFoc","predicate"
"1401","GUJ-P9-target7.wav","L",0.220444795806395,"laavanya","laa","Gujarati","P9","target7","subjFoc","subject"
"1402","GUJ-P9-target7.wav","H",0.503218437180385,"laavanya","ya","Gujarati","P9","target7","subjFoc","subject"
"1403","GUJ-P9-target7.wav","L",0.814963487736606,"aaraam","raam","Gujarati","P9","target7","subjFoc","predicate"
"1404","GUJ-P9-target7.wav","H",0.891209941631414,"aaraam","raam","Gujarati","P9","target7","subjFoc","predicate"
"1405","GUJ-P9-target8.wav","L",0.240213631891999,"ananyaa","a","Gujarati","P9","target8","predFoc","subject"
"1406","GUJ-P9-target8.wav","H",0.543807493703298,"ananyaa","yaa","Gujarati","P9","target8","predFoc","subject"
"1407","GUJ-P9-target8.wav","L",0.808023010000813,"kheDvaanu","kheD","Gujarati","P9","target8","predFoc","predicate"
"1408","GUJ-P9-target8.wav","H",1.04501681418872,"kheDvaanu","nu","Gujarati","P9","target8","predFoc","predicate"
"1409","GUJ-P9-target9.wav","L",0.282480049171179,"laavanya","laa","Gujarati","P9","target9","subjFoc","subject"
"1410","GUJ-P9-target9.wav","H",0.595698659450388,"laavanya","ya","Gujarati","P9","target9","subjFoc","subject"
"1411","GUJ-P9-target9.wav","L",0.81474081396497,"nindvaanu","nind","Gujarati","P9","target9","subjFoc","predicate"
"1412","GUJ-P9-target9.wav","H",1.11856458520045,"nindvaanu","nu","Gujarati","P9","target9","subjFoc","predicate"
"1413","MAR-P1-target1.wav","L",0.205459370275489,"ananyaa","nan","Marathi","P1","target1","subjFoc","subject"
"1414","MAR-P1-target1.wav","H",0.57093188833477,"ananyaa","yaa","Marathi","P1","target1","subjFoc","subject"
"1415","MAR-P1-target1.wav","L",0.845083780560315,"naangarNi","naan","Marathi","P1","target1","subjFoc","predicate"
"1416","MAR-P1-target1.wav","H",1.10648792974702,"naangarNi","Ni","Marathi","P1","target1","subjFoc","predicate"
"1417","MAR-P1-target10.wav","L",0.389445747853746,"laavanya","van","Marathi","P1","target10","predFoc","subject"
"1418","MAR-P1-target10.wav","H",0.714172335600907,"laavanya","ya","Marathi","P1","target10","predFoc","subject"
"1419","MAR-P1-target10.wav","L",0.872725158109189,"aaraam","aa","Marathi","P1","target10","predFoc","predicate"
"1420","MAR-P1-target10.wav","H",1.1090686819456,"aaraam","raam","Marathi","P1","target10","predFoc","predicate"
"1421","MAR-P1-target11.wav","L",0.666778703182651,"ananyaa","a","Marathi","P1","target11","subjFoc","subject"
"1422","MAR-P1-target11.wav","H",0.945514168008031,"ananyaa","yaa","Marathi","P1","target11","subjFoc","subject"
"1423","MAR-P1-target11.wav","L",1.22434016941684,"vyaayaam","vyaa","Marathi","P1","target11","subjFoc","predicate"
"1424","MAR-P1-target11.wav","H",1.41849588063439,"vyaayaam","yaam","Marathi","P1","target11","subjFoc","predicate"
"1425","MAR-P1-target12.wav","L",0.434357097305546,"laavanya","laa","Marathi","P1","target12","predFoc","subject"
"1426","MAR-P1-target12.wav","H",0.766631746667189,"laavanya","ya","Marathi","P1","target12","predFoc","subject"
"1427","MAR-P1-target12.wav","L",0.910371883179012,"naangarNi","naan","Marathi","P1","target12","predFoc","predicate"
"1428","MAR-P1-target12.wav","H",1.26029238897084,"naangarNi","Ni","Marathi","P1","target12","predFoc","predicate"
"1429","MAR-P1-target13.wav","L",0.291276595224266,"ananyaa","nan","Marathi","P1","target13","subjFoc","subject"
"1430","MAR-P1-target13.wav","H",0.558126371162383,"ananyaa","yaa","Marathi","P1","target13","subjFoc","subject"
"1431","MAR-P1-target13.wav","L",0.738183784783378,"aaraam","aa","Marathi","P1","target13","subjFoc","predicate"
"1432","MAR-P1-target13.wav","H",0.914722937463943,"aaraam","raam","Marathi","P1","target13","subjFoc","predicate"
"1433","MAR-P1-target14.wav","L",0.608153945720651,"ananyaa","nan","Marathi","P1","target14","predFoc","subject"
"1434","MAR-P1-target14.wav","H",0.942318074474267,"ananyaa","yaa","Marathi","P1","target14","predFoc","subject"
"1435","MAR-P1-target14.wav","L",1.09637241836044,"vyaayaam","vyaa","Marathi","P1","target14","predFoc","predicate"
"1436","MAR-P1-target14.wav","H",1.37687158264392,"vyaayaam","yaam","Marathi","P1","target14","predFoc","predicate"
"1437","MAR-P1-target15.wav","L",0.430027057006747,"laavanya","van","Marathi","P1","target15","subjFoc","subject"
"1438","MAR-P1-target15.wav","H",0.73505760813436,"laavanya","ya","Marathi","P1","target15","subjFoc","subject"
"1439","MAR-P1-target15.wav","L",0.852302348857888,"naangarNi","naan","Marathi","P1","target15","subjFoc","predicate"
"1440","MAR-P1-target15.wav","H",1.18951188759321,"naangarNi","Ni","Marathi","P1","target15","subjFoc","predicate"
"1441","MAR-P1-target16.wav","L",0.461858664950395,"laavanya","van","Marathi","P1","target16","predFoc","subject"
"1442","MAR-P1-target16.wav","H",0.768165743398825,"laavanya","ya","Marathi","P1","target16","predFoc","subject"
"1443","MAR-P1-target16.wav","L",0.937439738032751,"nindaNi","nin","Marathi","P1","target16","predFoc","predicate"
"1444","MAR-P1-target16.wav","H",1.11534984614842,"nindaNi","Ni","Marathi","P1","target16","predFoc","predicate"
"1445","MAR-P1-target2.wav","L",0.243118628318138,"laavanya","laa","Marathi","P1","target2","predFoc","subject"
"1446","MAR-P1-target2.wav","H",0.730906561673472,"laavanya","ya","Marathi","P1","target2","predFoc","subject"
"1447","MAR-P1-target2.wav","L",0.880947258010919,"vyaayaam","vyaa","Marathi","P1","target2","predFoc","predicate"
"1448","MAR-P1-target2.wav","H",1.06137945861489,"vyaayaam","yaam","Marathi","P1","target2","predFoc","predicate"
"1449","MAR-P1-target3.wav","L",0.979798350154393,"ananyaa","nan","Marathi","P1","target3","subjFoc","subject"
"1450","MAR-P1-target3.wav","H",1.35728862995999,"ananyaa","yaa","Marathi","P1","target3","subjFoc","subject"
"1451","MAR-P1-target3.wav","L",1.58259913578482,"nindaNi","nin","Marathi","P1","target3","subjFoc","predicate"
"1452","MAR-P1-target3.wav","H",1.77910485651459,"nindaNi","Ni","Marathi","P1","target3","subjFoc","predicate"
"1453","MAR-P1-target4.wav","L",0.339918222820577,"ananyaa","nan","Marathi","P1","target4","predFoc","subject"
"1454","MAR-P1-target4.wav","H",0.581049092856807,"ananyaa","yaa","Marathi","P1","target4","predFoc","subject"
"1455","MAR-P1-target4.wav","L",0.720006060679863,"aaraam","aa","Marathi","P1","target4","predFoc","predicate"
"1456","MAR-P1-target4.wav","H",0.986904914902953,"aaraam","raam","Marathi","P1","target4","predFoc","predicate"
"1457","MAR-P1-target5.wav","L",0.493014523899684,"laavanya","laa","Marathi","P1","target5","subjFoc","subject"
"1458","MAR-P1-target5.wav","H",0.87390288186744,"laavanya","ya","Marathi","P1","target5","subjFoc","subject"
"1459","MAR-P1-target5.wav","L",1.03095211609378,"vyaayaam","vyaa","Marathi","P1","target5","subjFoc","predicate"
"1460","MAR-P1-target5.wav","H",1.17277202676313,"vyaayaam","yaam","Marathi","P1","target5","subjFoc","predicate"
"1461","MAR-P1-target6.wav","L",0.317332822327544,"ananyaa","a","Marathi","P1","target6","predFoc","subject"
"1462","MAR-P1-target6.wav","H",0.593614317964767,"ananyaa","yaa","Marathi","P1","target6","predFoc","subject"
"1463","MAR-P1-target6.wav","L",0.82649580211214,"nindaNi","nin","Marathi","P1","target6","predFoc","predicate"
"1464","MAR-P1-target6.wav","H",1.05985906609144,"nindaNi","Ni","Marathi","P1","target6","predFoc","predicate"
"1465","MAR-P1-target7.wav","L",0.436053411121985,"laavanya","laa","Marathi","P1","target7","subjFoc","subject"
