File,Tone,Time,Word,Syllable 
MAR-P3-target9.wav,L,0.4123293282217119,laavanya,laa
MAR-P3-target9.wav,H,0.9596947803818925,laavanya,ya
MAR-P3-target9.wav,L,1.139229051483813,nindaNi,nin
MAR-P3-target9.wav,H,1.5411132617664338,nindaNi,Ni
MAR-P4-target1.wav,L,0.3815382765175333,ananyaa,a
MAR-P4-target1.wav,H,0.7187118007292894,ananyaa,yaa
MAR-P4-target1.wav,L,0.9284100613015354,naangarNi,naan
MAR-P4-target10.wav,L,0.3906698109356082,laavanya,laa
MAR-P4-target10.wav,H,0.7480139344670612,laavanya,ya
MAR-P4-target10.wav,L,0.878918576626607,aaraam,aa
MAR-P4-target10.wav,H,1.1314664707303101,aaraam,raam
MAR-P4-target11.wav,L,0.31492687949874126,ananyaa,a
MAR-P4-target11.wav,H,0.7274078104240833,ananyaa,yaa
MAR-P4-target11.wav,L,0.884464528189097,vyaayaam,vyaa
MAR-P4-target11.wav,H,1.0898047237797828,vyaayaam,yaam
MAR-P4-target12.wav,L,0.3875731348915574,laavanya,laa
MAR-P4-target12.wav,H,0.7177875653265563,laavanya,ya
MAR-P4-target12.wav,L,0.8680101801561502,naangarNi,naan
MAR-P4-target12.wav,H,1.2071870164114604,naangarNi,Ni
MAR-P4-target13.wav,L,0.27132648104395346,ananyaa,a
MAR-P4-target13.wav,H,0.6442187852846557,ananyaa,yaa
MAR-P4-target13.wav,L,0.7810822088189765,aaraam,raam
MAR-P4-target13.wav,H,0.9817050930700748,aaraam,raam
MAR-P4-target14.wav,L,0.44088216930202145,ananyaa,nan
MAR-P4-target14.wav,H,0.6598827702442207,ananyaa,yaa
MAR-P4-target14.wav,L,0.8608950134750145,vyaayaam,yaam
MAR-P4-target14.wav,H,1.043267347488543,vyaayaam,yaam
MAR-P4-target15.wav,L,0.6203108849860299,laavanya,laa
MAR-P4-target15.wav,H,0.9589759948180449,laavanya,ya
MAR-P4-target15.wav,L,1.1576968443888966,naangarNi,naan
MAR-P4-target16.wav,L,0.4375215932357313,laavanya,laa
MAR-P4-target16.wav,H,0.7927969527345907,laavanya,ya
MAR-P4-target16.wav,L,0.991912548419829,nindaNi,nin
MAR-P4-target16.wav,H,1.2703551784757963,nindaNi,Ni
MAR-P4-target2.wav,L,0.4740758847608259,laavanya,laa
MAR-P4-target2.wav,H,0.8238646418289304,laavanya,ya
MAR-P4-target2.wav,L,1.0029535135043603,vyaayaam,yaam
MAR-P4-target3.wav,L,0.558477312889546,ananyaa,nan
MAR-P4-target3.wav,H,0.8080758950306469,ananyaa,yaa
MAR-P4-target3.wav,L,1.013095042085821,nindaNi,nin
MAR-P4-target3.wav,H,1.308820825930845,nindaNi,Ni
MAR-P4-target4.wav,L,0.34201694860876636,ananyaa,a
MAR-P4-target4.wav,H,0.7162502516601146,ananyaa,yaa
MAR-P4-target4.wav,L,0.8618979366242463,aaraam,aa
MAR-P4-target4.wav,H,1.0499822575507642,aaraam,raam
MAR-P4-target5.wav,L,0.4299206796491877,laavanya,laa
MAR-P4-target5.wav,H,0.7778658928705107,laavanya,ya
MAR-P4-target5.wav,L,1.0168365434412965,vyaayaam,vyaa
MAR-P4-target5.wav,H,1.1724719439761064,vyaayaam,yaam
MAR-P4-target6.wav,L,0.39812824956253057,ananyaa,nan
MAR-P4-target6.wav,H,0.6608250573353159,ananyaa,yaa
MAR-P4-target6.wav,L,0.8817988697492836,nindaNi,nin
MAR-P4-target6.wav,H,1.1034913067262957,nindaNi,Ni
MAR-P4-target7.wav,L,0.44275067265198087,laavanya,laa
MAR-P4-target7.wav,H,0.837265928330212,laavanya,ya
MAR-P4-target7.wav,L,1.0423307451389419,aaraam,raam
MAR-P4-target8.wav,L,0.5188394788440972,ananyaa,nan
MAR-P4-target8.wav,H,0.7105771387996757,ananyaa,yaa
MAR-P4-target8.wav,L,0.9358189872940464,naangarNi,naan
MAR-P4-target8.wav,H,1.0760413737347254,naangarNi,gar
MAR-P4-target9.wav,L,0.3779229508136577,laavanya,laa
MAR-P4-target9.wav,H,0.7670385009018696,laavanya,ya
MAR-P4-target9.wav,L,1.017915631879796,nindaNi,nin
MAR-P4-target9.wav,H,1.2204263748821909,nindaNi,Ni
MAR-P5-target1.wav,L,0.407577849811824,ananyaa,a
MAR-P5-target1.wav,H,0.7533157174958199,ananyaa,yaa
MAR-P5-target1.wav,L,0.9156126088150844,naangarNi,naan
MAR-P5-target1.wav,H,1.2528863814691205,naangarNi,Ni
MAR-P5-target10.wav,L,0.3473403290373378,laavanya,laa
MAR-P5-target10.wav,H,0.7538559966033046,laavanya,ya
MAR-P5-target10.wav,L,0.9114586671874849,aaraam,aa
MAR-P5-target10.wav,H,1.1093593687475913,aaraam,raam
MAR-P5-target11.wav,L,0.34406473739712445,ananyaa,a
MAR-P5-target11.wav,H,0.7304450277982324,ananyaa,yaa
MAR-P5-target11.wav,L,0.9053064753596023,vyaayaam,vyaa
MAR-P5-target11.wav,H,1.1324399954744726,vyaayaam,yaam
MAR-P5-target12.wav,L,0.3951713107180828,laavanya,laa
MAR-P5-target12.wav,H,0.7435286079339227,laavanya,ya
MAR-P5-target12.wav,L,0.8856419825942701,naangarNi,naan
MAR-P5-target12.wav,H,1.2385987461979342,naangarNi,Ni
MAR-P5-target13.wav,L,0.3222276527993322,ananyaa,a
MAR-P5-target13.wav,H,0.6776421709155023,ananyaa,yaa
MAR-P5-target13.wav,L,0.8264524196312603,aaraam,aa
MAR-P5-target13.wav,H,1.008277434408329,aaraam,raam
MAR-P5-target14.wav,L,0.40807657465777,ananyaa,a
MAR-P5-target14.wav,H,0.7927421615213288,ananyaa,yaa
MAR-P5-target14.wav,L,0.970106748242804,vyaayaam,vyaa
MAR-P5-target14.wav,H,1.2071781055713855,vyaayaam,yaam
MAR-P5-target15.wav,L,0.40414984477015725,laavanya,laa
MAR-P5-target15.wav,H,0.7996210850052324,laavanya,ya
MAR-P5-target15.wav,L,0.93025316852618,naangarNi,naan
MAR-P5-target15.wav,H,1.3061065829048193,naangarNi,Ni
MAR-P5-target16.wav,L,0.2778924340545643,laavanya,laa
MAR-P5-target16.wav,H,0.7207882172985468,laavanya,ya
MAR-P5-target16.wav,L,0.8575103566114616,nindaNi,nin
MAR-P5-target16.wav,H,1.1661207858204,nindaNi,Ni
MAR-P5-target2.wav,L,0.19930019344585348,laavanya,laa
MAR-P5-target2.wav,H,0.6475112859572517,laavanya,ya
MAR-P5-target2.wav,L,0.8198519699570879,vyaayaam,vyaa
MAR-P5-target2.wav,H,1.112738611120469,vyaayaam,yaam
MAR-P5-target3.wav,L,0.24491403109719453,ananyaa,a
MAR-P5-target3.wav,H,0.5934338312194396,ananyaa,yaa
MAR-P5-target3.wav,L,0.7641082258462498,nindaNi,nin
MAR-P5-target3.wav,H,0.9896431249196229,nindaNi,Ni
MAR-P5-target4.wav,L,0.38935000357906485,ananyaa,a
MAR-P5-target4.wav,H,0.7691481586188879,ananyaa,yaa
MAR-P5-target4.wav,L,0.9398310593977226,aaraam,aa
MAR-P5-target4.wav,H,1.116092574440149,aaraam,raam
MAR-P5-target5.wav,L,0.5416680937673968,laavanya,laa
MAR-P5-target5.wav,H,0.9611649856922985,laavanya,ya
MAR-P5-target5.wav,L,1.1257075436460513,vyaayaam,vyaa
MAR-P5-target5.wav,H,1.3417860673958182,vyaayaam,yaam
MAR-P5-target6.wav,L,0.30146952381420744,ananyaa,a
MAR-P5-target6.wav,H,0.6479127204157777,ananyaa,yaa
